,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
543,0.0974,1,22050,Alison Krauss,0.878,43.80472,43805,0.15088,0.694,1.2e-05,4,0.356,0.465,-7.542,0,0.3,Paper Airplane,0.299,43.80472,100.001,0.241,4,1.0,4y8KLYPNIF6oV3zvAZhj9D,0.82
544,0.266,1,22050,Alison Krauss,0.575,226.86667,226867,2.25234,0.71,0.000165,8,0.4,0.696,-7.979,1,0.499,Pastures Of Plenty,0.0328,217.58839,110.424,0.844,4,1.0,0v4Mv5tRzDlFrnVUiDjXzA,0.831
545,0.00246,1,22050,Alison Krauss,0.239,176.84,176840,0.40617,0.917,2.5e-05,1,0.276,0.311,-5.71,1,0.347,Shield Of Faith,0.0907,170.13261,99.247,0.061,3,1.0,0y685Q0g5OtQKmeyndQ20S,0.429
546,0.756,1,22050,Alison Krauss,0.72,264.05333,264053,0.45846,0.43,0.00924,7,0.075,0.0465,-11.825,1,0.557,Shimmy Down The Chimney (Fill Up My Stocking),0.0295,242.93297,99.955,0.331,4,1.0,2oDSgD4DDUO92OfxIvs2UG,0.497
547,0.479,1,22050,Alison Krauss,0.6,201.49333,201493,1.18422,0.56,0.0,8,0.324,0.111,-6.311,1,0.499,That Kind Of Love,0.0325,188.15129,139.469,0.712,4,0.967,1fmi1hOBtH8xfUiWz4LVtE,0.417
548,0.349,1,22050,Alison Krauss,0.486,192.08,192080,0.38875,0.45,4.91e-06,3,0.034,0.199,-11.758,1,0.218,What'll I Do,0.0703,181.91093,90.246,0.16,4,0.97,3Amm8NqM1tjWjGQpuOcQJ9,0.803
549,0.828,1,22050,Alison Krauss,0.502,266.29333,266293,0.0,0.177,0.0,0,0.67,0.108,-14.905,1,0.614,When God Dips His Pen Of Love In My Heart,0.0372,261.02712,142.81,0.309,4,0.921,27lJC4Fk108TFIQRJ4miy2,0.359
550,0.93,1,22050,Alison Krauss,0.523,198.2,198200,0.41206,0.271,8.81e-05,3,0.816,0.123,-16.223,1,0.712,Who Can Blame You,0.0496,191.57624,193.457,0.05,4,1.0,3ajiP8AL6T5hqoIOAAEtM5,0.678
551,0.228,1,22050,Alison Krauss,0.536,312.73333,312733,0.12653,0.316,0.0245,9,0.919,0.0925,-14.789,1,0.709,Will You Be Leaving,0.0317,308.62222,74.252,0.044,4,0.997,653i30ecSH3fTcGLvsJ9V5,0.277
552,0.823,1,22050,Alison Krauss,0.307,234.57333,234573,0.12204,0.283,2.18e-05,4,0.901,0.0902,-10.999,1,0.741,Your Long Journey,0.0284,217.10658,147.981,0.019,4,1.0,2GB8YfLNZWMY04AcrapRsM,0.266
553,0.318,1,22050,Allman Brothers Band,0.366,186.96,186960,0.19116,0.439,0.0,0,0.436,0.802,-11.071,0,0.59,Ain't No Good To Cry,0.0287,177.83583,154.274,0.132,4,1.0,6Xv6dBRMUO3pUxPF0nNQCI,0.724
554,0.376,1,22050,Allman Brothers Band,0.372,189.41537,189415,0.0,0.875,5.16e-05,4,0.44,0.103,-0.946,1,0.487,Bad Rain,0.0435,181.7542,100.018,0.302,4,0.881,006hfStQk9L7MVT9RcDeva,0.313
555,0.922,1,22050,Allman Brothers Band,0.551,173.08,173080,0.29283,0.0736,9.2e-06,5,0.447,0.112,-17.023,1,0.53,Been Gone Too Long,0.0506,159.26567,101.812,0.473,4,0.983,4SCRsiw4WxL4aW38tN9kwu,0.219
556,0.437,1,22050,Allman Brothers Band,0.304,287.98667,287987,0.28612,0.483,2.94e-05,7,0.456,0.0984,-7.263,1,0.607,Brothers Of The Road,0.0383,275.76018,176.283,0.303,3,0.958,7Kho44itYaCQZvZQVV2SLW,0.161
557,0.19,1,22050,Allman Brothers Band,0.505,175.2,175200,0.0,0.71,0.00025,3,0.461,0.329,-3.015,1,0.564,Demons,0.0321,170.74794,89.938,0.074,4,1.0,3LlAyCYU26dvFZBDUIMb7a,0.428
558,0.113,1,22050,Allman Brothers Band,0.441,255.29497,255295,0.30141,0.83,0.606,4,0.0,0.725,-9.626,0,0.0,Every Hungry Woman,0.076,245.31882,98.298,0.299,4,1.0,6miLCFlEt0mdp41hpx0qnx,0.453
559,0.041,1,22050,Allman Brothers Band,0.754,240.46667,240467,0.11605,0.855,0.0173,8,0.548,0.663,-8.23,0,0.451,Good Time Feelin,0.0707,227.63683,103.457,0.419,4,1.0,66nxZrH9j7tMff1IcQDJlP,0.681
560,0.0352,1,22050,Allman Brothers Band,0.693,216.88,216880,0.33066,0.709,3.4e-06,9,0.218,0.0688,-5.787,1,0.399,Leavin',0.0608,208.22494,79.237,0.23,4,1.0,20ORwCJusz4KS2PbTPVNKo,0.889
561,0.0041,1,22050,Allman Brothers Band,0.657,218.64,218640,0.22535,0.819,0.0,0,0.642,0.347,-5.906,1,0.559,Let Me Ride,0.141,207.1278,84.97,0.172,4,1.0,7hhvmWOPWNBW72eXTNnVAD,0.822
562,0.83,1,22050,Allman Brothers Band,0.623,225.90667,225907,0.19152,0.359,0.0,7,0.257,0.113,-9.459,1,0.404,Mean Old World,0.0304,220.7463,109.021,0.045,3,0.423,1v4BpOiU0WuSwiNbdYvdWd,0.425
563,0.367,1,22050,Allman Brothers Band,0.395,136.82667,136827,0.0,0.608,0.000104,0,0.288,0.436,-10.413,1,0.448,Mean Woman Blues,0.079,126.61841,168.703,0.338,4,0.963,18eFeeErcRXRs7E173ZRWo,0.87
564,0.965,1,22050,Allman Brothers Band,0.763,147.30449,147304,0.0,0.494,0.00173,11,0.0,0.173,-6.857,0,0.186,Midnight Blues,0.0487,141.22376,88.011,0.21,4,1.0,5HYSOEDwblGTVSh88TZnet,0.347
565,0.89,1,22050,Allman Brothers Band,0.686,237.03705,237037,0.0,0.332,0.342,9,0.553,0.107,-11.759,1,0.613,Morning Dew,0.0454,209.72844,80.994,0.489,4,1.0,32gaGfRgDMrMtcpCqF078U,0.0745
566,0.00886,1,22050,Allman Brothers Band,0.698,78.56327,78563,0.08717,0.736,0.0,8,0.496,0.173,-9.77,1,0.485,Mystery Woman,0.374,78.56326,122.939,0.738,4,0.961,7Gcleshj8KsKlylYj4ZZyA,0.633
567,0.117,1,22050,Allman Brothers Band,0.68,179.78667,179787,0.07583,0.852,0.0,7,0.194,0.0866,-4.35,1,0.397,Nancy,0.0349,171.47937,101.993,0.644,4,1.0,35QZaWQRkmnAVqBF1TLCxQ,0.858
568,0.248,1,22050,Allman Brothers Band,0.423,417.66667,417667,2.03175,0.299,0.0,9,0.421,0.255,-13.396,1,0.418,Need Your Love So Bad,0.0348,409.65805,148.277,0.01,3,0.901,5kAmVEKmsztVbt4Mi22171,0.311
569,0.0682,1,22050,Allman Brothers Band,0.486,266.53333,266533,0.18508,0.6,0.0,2,0.674,0.132,-10.284,1,0.632,Never Knew How Much,0.0278,255.90132,78.231,0.257,4,1.0,3Uk5jxGoh1kFD5SVC1Ttqg,0.693
570,0.7,1,22050,Allman Brothers Band,0.409,184.65333,184653,0.38821,0.459,0.000273,0,0.172,0.103,-8.405,1,0.365,No Money Down,0.0383,180.7093,143.922,0.141,4,0.968,63qZainb4qJfABhv3EOhzX,0.603
571,0.811,1,22050,Allman Brothers Band,0.412,148.2,148200,0.20308,0.241,0.392,3,1.0,0.114,-13.477,1,0.828,Old Friend,0.0295,135.02404,100.979,0.217,4,1.0,5v2nPcapVA5eXClN6pSKCy,0.374
572,0.122,1,22050,Allman Brothers Band,0.332,367.0,367000,0.0,0.339,1.29e-06,0,0.656,0.0985,-15.5,1,0.378,Sail Away,0.0355,334.70404,119.596,0.082,4,0.603,0PsbWiVtix5FoTZ1s00mEl,0.126
573,0.0625,1,22050,Allman Brothers Band,0.556,297.17333,297000,0.0,0.781,0.033,7,0.638,0.12,-6.419,1,0.494,Sailin' 'cross The Devil's Sea,0.0298,292.62367,95.283,0.483,4,1.0,59h24nkXSrVSLcyTvyFVyV,0.652
574,0.0409,1,22050,Allman Brothers Band,0.449,272.80726,272807,0.20222,0.56,0.0,0,0.518,0.14,-7.172,1,0.606,Shine It On,0.0269,261.03293,109.962,0.556,4,0.96,19Gk1XMRnGG7w7PLuRo9K6,0.123
575,0.0814,1,22050,Allman Brothers Band,0.578,211.93333,211933,0.0,0.213,0.0,0,0.763,0.116,-18.504,1,0.692,Straight From The Heart,0.0277,197.75274,84.778,0.303,4,0.806,5eaK7PLGwyDXmHfTdWZZuE,0.317
576,0.665,1,22050,Allman Brothers Band,0.686,339.96,339960,2.06658,0.374,1.91e-05,11,0.037,0.101,-11.029,0,0.345,The Heat Is On,0.0439,326.82086,102.879,0.575,4,0.948,7teF2kwC3GL00mQfwtxzo9,0.693
577,0.373,1,22050,Allman Brothers Band,0.63,274.49306,274493,0.0,0.551,5.75e-05,9,0.578,0.103,-9.28,1,0.64,The Weight,0.0549,268.22531,143.868,0.315,4,1.0,0P7DoyGrr4Wp9w5TotEtUC,0.518
578,0.055,1,22050,Allman Brothers Band,0.575,224.96,224960,0.201,0.858,0.0151,5,0.595,0.183,-8.578,1,0.506,Things You Used To Do,0.0275,212.50902,114.107,0.812,4,1.0,0tVOvzOEkV2qX6AfWZ9r8b,0.928
579,1.95e-05,1,22050,Allman Brothers Band,0.524,292.81333,292813,0.29451,0.993,0.00038,7,0.543,0.133,-3.851,1,0.404,Two Rights,0.143,285.23973,110.022,0.932,4,0.908,0vewcfQDP3jJEVihmt41pn,0.272
580,0.0227,1,22050,Allman Brothers Band,0.365,351.96,351960,0.38921,0.885,0.00189,0,0.453,0.338,-6.424,1,0.428,Woman Across The River,0.141,328.77134,178.774,0.101,4,0.976,6SiyN0rn41lOvI6djwJVVo,0.755
581,0.0415,1,22050,Allman Brothers Band,0.589,212.14336,212143,0.2556,0.774,0.0,4,0.436,0.39,-6.318,0,0.414,You Don't Love Me,0.0495,206.51828,119.92,0.569,4,0.966,3DS5BKVLatgjEMYKqLxCFY,0.179
582,0.191,1,22050,Alphaville,0.556,240.96,240960,0.15628,0.787,0.00386,0,0.555,0.263,-11.403,1,0.653,Afternoons In Utopia,0.0275,229.91819,139.353,0.841,4,1.0,1wM7EO7FKR0i26UqLN9p2l,0.928
583,0.621,1,22050,Alphaville,0.575,268.36,268360,0.36576,0.602,0.00289,4,0.46,0.733,-5.731,1,0.402,Ain't It Strange,0.0286,254.09016,131.304,0.374,4,1.0,4StWisNTqDwLHpbCMtDARa,0.531
584,0.269,1,22050,Alphaville,0.645,124.9541,124954,0.0,0.485,0.00309,2,0.558,0.133,-7.098,1,0.529,Apollo,0.0298,113.03474,108.941,0.168,4,1.0,3PoKFnMD0zAVtQrkJ4e8XH,0.322
585,0.28,1,22050,Alphaville,0.724,207.33333,207333,0.19737,0.647,0.0,1,0.538,0.102,-5.642,1,0.602,Ariana,0.0658,194.36844,106.96,0.325,4,1.0,2rPE9A1vEgShuZxxzR2tZH,0.435
586,0.261,1,22050,Alphaville,0.439,359.73333,359733,0.0,0.389,1.62e-05,3,0.497,0.067,-14.361,0,0.407,Ascension Day,0.0271,359.73334,140.614,0.62,1,0.695,3xViFAeMraq0E875zyOXfd,0.358
587,0.831,1,22050,Alphaville,0.715,222.97247,222972,0.41234,0.357,0.102,4,1.0,0.248,-10.738,1,0.738,Carol Masters,0.0669,218.19211,122.416,0.795,4,0.982,2u0nHkSRCPKq3qoVBJpyqr,0.815
588,0.544,1,22050,Alphaville,0.643,244.6,244600,0.4298,0.569,2.17e-05,7,0.699,0.178,-7.459,1,0.802,Five Years,0.0276,233.83655,120.507,0.712,4,0.913,0B5KeB25moPkcQUnbDvj3t,0.275
589,0.0367,1,22050,Alphaville,0.304,248.24,248240,0.0,0.303,5.98e-06,9,0.717,0.276,-11.044,1,0.746,For The Sake Of Love,0.0298,233.87719,138.226,0.178,4,0.941,0IdA8wWRYyqv9xxV85WQGe,0.0915
590,0.388,1,22050,Alphaville,0.689,237.98327,237983,0.0,0.426,0.0,0,0.648,0.129,-9.449,0,0.568,Forever Young,0.0368,233.23283,90.049,0.406,4,0.986,2c3qwFINQyRGwyqI97UQiA,0.411
591,0.00831,1,22050,Alphaville,0.601,186.0,186000,0.18063,0.715,0.0,11,0.231,0.47,-4.843,1,0.401,Giants,0.0362,180.98213,94.976,0.89,4,1.0,43yFiQ18Nhnb2YJwk09f3a,0.606
592,0.000538,1,22050,Alphaville,0.48,184.56612,184566,0.33655,0.845,0.0,11,0.422,0.625,-5.026,0,0.384,Golden Feeling,0.128,171.06721,99.982,0.396,4,1.0,4Hqlo1XhohWyonvWJ2U3Mn,0.65
593,0.795,1,22050,Alphaville,0.712,108.03456,108035,0.54063,0.374,0.0,0,0.396,0.187,-10.215,0,0.536,Guardian Angel,0.511,104.93678,133.952,0.547,4,0.909,7uqcLJFlSYjVPLUz1vPxkY,0.779
594,0.365,1,22050,Alphaville,0.636,235.98667,235987,0.0,0.566,0.000353,6,0.388,0.0917,-7.16,0,0.465,Headlines,0.106,227.54975,151.894,0.261,4,0.967,6LxSe8YmdPxy095Ux6znaQ,0.425
595,0.961,1,22050,Alphaville,0.545,154.36,154360,0.12567,0.281,0.00566,9,0.282,0.406,-14.584,1,0.355,Heart Of The Flower,0.0415,148.39873,140.816,0.041,4,0.946,3wJWjnfJj0U2E7hgySGNaW,0.35
596,0.175,1,22050,Alphaville,0.569,312.65333,312653,0.0,0.876,0.0,10,0.0,0.178,-5.716,0,0.057,Heaven Or Hell,0.518,297.55211,166.525,0.401,4,1.0,0abcSIfks6YA4QNBomdfOm,0.469
597,0.377,1,22050,Alphaville,0.799,163.4,163400,0.31977,0.669,1.64e-05,2,0.141,0.0702,-6.551,1,0.327,Here By Your Side,0.0966,147.81823,99.964,0.428,4,1.0,6ZHjrCjzRAu9pOwDKQ3p9a,0.934
598,0.442,1,22050,Alphaville,0.5,47.24998,47250,0.13864,0.204,0.799,2,0.019,0.165,-16.626,1,0.17,Iron John,0.0393,47.24998,90.018,0.156,3,1.0,0JLR7h2f9FSkAdJ7cjMrar,0.0318
599,9.25e-05,1,22050,Alphaville,0.488,196.36363,196364,0.0,0.979,0.0166,4,0.956,0.116,-3.069,0,0.67,Ivory Tower,0.136,190.15401,136.929,0.554,4,1.0,6pNee0iYhMqtEOPbl3xpkm,0.24
600,0.917,1,22050,Alphaville,0.538,157.97333,157973,0.162,0.164,2.57e-05,10,0.703,0.113,-11.633,1,0.576,Middle Of The Riddle,0.056,152.80472,139.985,0.331,3,0.968,3keqIS4Ad1IKHfKmpdfDIY,0.392
601,0.0206,1,22050,Alphaville,0.526,233.2,233200,0.14771,0.76,0.0788,5,0.12,0.103,-7.602,1,0.114,Monkey In The Moon,0.0336,219.03964,139.721,0.614,4,1.0,0S9PtArepyUSa11nbazEf0,0.0585
602,0.00111,1,22050,Alphaville,0.435,298.46667,298467,0.45859,0.651,0.609,0,0.81,0.111,-6.152,1,0.854,Moon Boy,0.0288,288.51955,111.896,0.887,4,1.0,7Fx3o9QtK1vtpkEWkM6OJu,0.206
603,0.000635,1,22050,Alphaville,0.381,139.44,139440,0.17995,0.904,0.000771,2,0.859,0.865,-3.477,1,0.579,New Horizons,0.0565,133.9327,146.19,0.375,4,1.0,6MLiQIWMaTaaOB04R1VC0k,0.503
604,0.177,1,22050,Alphaville,0.345,282.48,282480,0.0,0.677,0.000138,4,0.601,0.628,-7.608,1,0.579,Roll Away The Stone,0.0381,278.13442,133.287,0.196,4,0.72,34cME45jnxVkZ7oBp9A082,0.368
605,0.0584,1,22050,Alphaville,0.967,242.73333,242733,0.0,0.583,0.0,7,0.376,0.0519,-5.562,0,0.428,Sensations,0.0789,233.38376,117.0,0.688,4,1.0,39pAejlRtfubA42tGfHLFT,0.964
606,0.0266,1,22050,Alphaville,0.971,229.50667,229507,0.0,0.326,6.7e-06,9,0.323,0.0706,-12.944,0,0.395,Shadows She Said,0.237,218.47075,122.503,0.772,4,1.0,2TyVnyzioOM6CeoYVkhGCH,0.593
607,0.423,1,22050,Alphaville,0.608,328.92032,328920,0.0,0.313,0.000148,10,0.676,0.189,-14.008,1,0.586,Ship Of Fools,0.0303,316.23256,102.299,0.279,4,1.0,5ks4ht7EDua6UsaI4Dk7Lz,0.498
608,0.000317,1,22050,Alphaville,0.518,191.438,191438,2.52517,0.747,0.0,11,0.576,0.0841,-5.266,1,0.489,Sister Sun,0.0366,186.77551,152.115,0.052,4,0.947,4m5tkML7w0m8BMmdz6vTnI,0.534
609,0.08,1,22050,Alphaville,0.416,397.29333,397293,0.0,0.392,0.000139,9,0.577,0.122,-12.852,1,0.569,Some People,0.0258,357.66857,175.347,0.096,4,0.928,4WrUwDLQYLwkeKJQhoDfme,0.332
610,0.962,1,22050,Alphaville,0.362,127.56,127560,0.37891,0.0194,0.0,9,0.464,0.218,-30.864,1,0.534,Soul Messiah,0.0466,123.22249,84.958,0.075,4,1.0,2iMbmPVliCX9iKPGN5nSfb,0.355
611,0.0489,1,22050,Alphaville,0.701,285.36,285360,0.0,0.745,0.309,11,0.485,0.138,-9.439,0,0.496,Sounds Like A Melody,0.0362,279.40571,97.069,0.75,4,1.0,3GR5Qd34nif6bskCrhTZue,0.498
612,0.0599,1,22050,Alphaville,0.701,284.33333,284333,0.0,0.433,0.0986,0,0.729,0.151,-16.698,1,0.791,Summer In Berlin,0.0341,278.72653,129.065,0.876,4,1.0,7vVjQjtbBqwMqjzf72Qplh,0.896
613,9.44e-05,1,22050,Alphaville,0.594,433.39057,433391,0.0,0.79,0.848,11,0.607,0.167,-6.295,0,0.503,The Opium Den,0.038,420.32762,134.983,0.698,4,1.0,6wbHUPnQwYc1SV3I0VkY20,0.245
614,0.362,1,22050,Alphaville,0.331,216.82757,216828,0.10463,0.543,1.42e-05,8,0.408,0.296,-10.502,1,0.471,The Other Side Of You,0.113,203.88281,144.908,0.31,4,0.872,2E5En7CMDymkpP5YsFJ9UY,0.493
615,0.033,1,22050,Alphaville,0.669,241.76,241760,0.4239,0.868,0.0,0,0.471,0.0991,-7.377,1,0.477,Wishful Thinking,0.0527,229.30866,107.885,0.901,4,1.0,4UQLQJu3DNvVkMVglwElU2,0.913
616,0.686,1,22050,America,0.654,252.23973,252240,0.99946,0.506,0.0155,11,0.325,0.155,-17.18,0,0.419,A Horse With No Name,0.0535,235.61288,123.179,0.505,4,0.988,54eZmuggBFJbV7k248bTTt,0.831
617,0.672,1,22050,America,0.683,130.2,130200,0.46485,0.397,0.0,5,0.493,0.172,-9.447,1,0.51,Bell Tree,0.0372,126.10757,123.147,0.514,4,1.0,5r1RRIizK2WACdbjQTDSss,0.862
618,0.276,1,22050,America,0.406,365.09333,365093,0.0,0.713,0.00354,7,0.851,0.112,-5.49,1,0.802,Can't You See,0.0348,352.82141,164.444,0.153,4,0.997,4fUU9WKxEgJXyrZJsUA2iP,0.577
619,0.399,1,22050,America,0.679,131.2044,131204,0.25533,0.654,0.0,11,0.764,0.155,-5.888,1,0.573,Cast The Spirit,0.185,124.87692,91.018,0.386,4,0.99,4xDyeWyxlqQH4QJ0jQ9iqF,0.882
620,0.187,1,22050,America,0.627,235.22667,235227,2.40327,0.581,1.93e-05,7,1.0,0.0425,-5.628,1,0.812,Catch That Train,0.143,218.47655,145.515,0.231,4,0.968,4E6swbqHWEAwfPzXdoN5ct,0.861
621,0.171,1,22050,America,0.752,197.82667,197827,0.20145,0.694,0.000445,0,0.393,0.13,-7.166,0,0.714,Chasing The Rainbow,0.0248,184.35483,110.041,0.822,4,1.0,3YgqHo3Qc46jKiofXtPx99,0.502
622,0.308,1,22050,America,0.531,203.79433,203794,0.10449,0.544,1.89e-06,0,0.267,0.0835,-8.615,0,0.448,Children,0.462,201.02095,131.921,0.327,4,1.0,3ZLyt2ndLFBh148XRYjYYZ,0.398
623,0.273,1,22050,America,0.621,206.37333,206373,0.07673,0.54,0.0,6,0.213,0.347,-5.958,1,0.502,Christmas In California,0.0477,192.37152,134.832,0.305,4,0.348,6Uc4EHr3ktYmLfLDY7LifJ,0.418
624,0.234,1,22050,America,0.679,279.01333,279013,0.0,0.908,0.0,8,0.112,0.0821,-3.411,1,0.249,Cinderella,0.202,275.33061,85.918,0.274,4,0.376,4SE4yewyGpOYfxfx59Yjc5,0.687
625,0.932,1,22050,America,0.13,391.16,391160,0.51515,0.086,0.912,10,0.587,0.108,-21.92,1,0.568,Clarice,0.0373,358.66703,90.223,0.036,4,0.833,3Sy6wgTNEp6vSgLs4EyXAf,0.0375
626,2.73e-05,1,22050,America,0.392,212.12,212120,0.09288,0.879,0.0,11,0.4,0.0749,-4.055,0,0.452,Close To The Wind,0.0464,202.46059,85.898,0.202,4,0.512,1qiGvaQnqwkryHM1XCJguq,0.315
627,0.000595,1,22050,America,0.557,262.44,262440,0.07624,0.886,9.84e-05,11,0.615,0.0904,-4.196,0,0.563,Company,0.0498,257.73569,114.025,0.656,4,0.852,6nULLS7CipGMSzgQDxDpd1,0.17
628,0.117,1,22050,America,0.537,176.33333,176333,0.06381,0.952,0.000945,11,0.606,0.737,-2.769,0,0.601,Desperate Love,0.0773,170.87565,124.922,0.916,4,1.0,7xeP1xNVvC3g8ufuzSsTg5,0.832
629,0.347,1,22050,America,0.653,233.95551,233956,0.66689,0.827,0.0,5,0.42,0.144,-4.179,1,0.436,Don't Cry Baby,0.0418,229.19837,137.947,0.344,4,1.0,7M4eO9xXwmAnO0hq6XDles,0.422
630,0.0926,1,22050,America,0.69,200.40063,200401,0.0,0.657,0.000209,7,0.397,0.12,-4.397,0,0.413,Don't Let It Get You Down,0.0372,189.45741,140.005,0.805,4,1.0,4jjvUXBBqQDFRGX4SR5OhS,0.501
631,0.00144,1,22050,America,0.627,194.53333,194533,0.13469,0.63,0.19,9,0.479,0.337,-12.33,1,0.409,Down To The Water,0.0403,178.36408,125.154,0.652,4,1.0,48mJX8glOrQkrSdVBjc0Wb,0.323
632,4.34e-05,1,22050,America,0.505,173.56862,173569,0.13497,0.75,0.00101,10,0.203,0.133,-5.717,1,0.356,Even The Score,0.0314,164.25215,80.009,0.715,4,0.959,2u9Sq2JojXaE0aAjUHLIiT,0.305
633,0.000236,1,22050,America,0.587,276.26649,276266,5.16644,0.844,0.00592,9,0.49,0.0494,-6.969,0,0.504,Foolin',0.0303,267.8654,113.789,0.871,4,1.0,5asw37ahPi46Adz5QuSCpi,0.5
634,0.96,1,22050,America,0.314,188.8,188800,0.18562,0.0531,0.902,0,0.491,0.17,-22.254,0,0.653,Garden Of Peace,0.0344,180.88345,114.155,0.138,4,0.925,4UCnesWBYpZzubfByNP7je,0.21
635,0.00271,1,22050,America,0.437,130.96,130960,0.40608,0.909,1.34e-06,2,0.362,0.158,-4.537,1,0.39,Glad To See You,0.0345,128.35991,190.108,0.62,4,1.0,0S961Y9lr2aRPn0wsW4znF,0.931
636,0.000531,1,22050,America,0.187,235.4,235400,2.65868,0.855,0.0204,11,0.277,0.361,-4.316,0,0.095,God Of The Sun,0.0624,235.39999,160.9,0.371,3,0.877,1Pc3gTtQG4Cq1x81NcXtCN,0.257
637,0.00329,1,22050,America,0.556,254.32,254320,0.23202,0.708,0.0,7,0.096,0.329,-5.708,1,0.331,Golden,0.039,246.83973,128.006,0.744,4,1.0,3fwKVZ73y7UUGMyR6rVCRa,0.206
638,0.349,1,22050,America,0.511,239.83578,239836,0.07537,0.566,0.0,6,0.161,0.34,-7.23,0,0.388,Goodbye,0.2,226.81832,83.903,0.127,4,1.0,0s3nnoMeVWz3989MkNQiRf,0.218
639,0.00486,1,22050,America,0.586,212.88041,212880,0.0,0.935,0.0209,0,0.0,0.127,-3.021,1,0.055,Goodbye Highway,0.242,199.63356,114.989,0.616,4,1.0,1nxtNyhQaX1arx1oU1qhp1,0.481
640,0.953,1,22050,America,0.399,170.96404,170964,0.30186,0.181,0.0,5,0.503,0.317,-9.409,1,0.594,Have Yourself A Merry Little Christmas,0.0416,153.91927,145.512,0.035,4,0.368,1Qi2wh8fFgDV7tl4Sj3f2K,0.318
641,0.799,1,22050,America,0.834,150.26667,150267,0.35075,0.372,0.0,1,0.703,0.275,-11.99,1,0.726,Here,0.0358,148.18395,96.628,0.433,4,0.842,25leEEaz1gIpp7o21Fqyjo,0.976
642,0.00369,1,22050,America,0.594,193.04,193040,0.32608,0.742,3.9e-06,3,0.719,0.107,-5.418,1,0.565,High In The City,0.051,188.07583,139.029,0.496,4,0.983,1p901LJqC0liNY3PGz2jn3,0.599
643,0.661,1,22050,America,0.592,110.88649,110886,3.65134,0.457,0.000331,9,0.267,0.146,-6.081,0,0.397,Hope,0.0603,107.53741,146.04,0.117,4,0.969,2ZRo7axmMPeSVUvDbGkJah,0.225
644,0.00719,1,22050,America,0.564,160.99125,160991,0.08127,0.904,0.0,7,0.601,0.528,-3.808,1,0.644,In The Country,0.0582,160.99124,124.102,0.74,4,0.994,2BgunkkepMPFpArQj1Dx5s,0.637
645,0.395,1,22050,America,0.275,202.34667,202347,0.4181,0.714,0.0,7,0.61,0.115,-5.124,1,0.662,In The Sea,0.0328,202.34666,94.082,0.229,3,0.734,4OciRObYGzPzlU40U7YRc8,0.242
646,0.484,1,22050,America,0.828,193.57546,193575,0.0,0.37,0.0,7,0.469,0.119,-7.441,0,0.51,International,0.26,188.22095,149.964,0.241,4,1.0,0WnV4YotgHecDIzfihlcjn,0.549
647,0.146,1,22050,America,0.56,205.49333,205493,8.40562,0.656,0.0,4,0.51,0.0869,-11.894,0,0.524,Jet Boy Blue,0.0435,193.18422,133.895,0.728,4,0.957,2ilw9yxHyMc2kqdquBg7dL,0.851
648,0.881,1,22050,America,0.603,155.6,155600,0.36571,0.321,0.0,2,0.711,0.34,-11.489,1,0.553,Let It Snow,0.0599,152.25324,143.104,0.551,4,1.0,7inXu0Eaeg02VsM8kHNvzM,0.844
649,0.00587,1,22050,America,0.755,215.36431,215364,0.0,0.615,1.75e-06,4,0.193,0.109,-8.245,1,0.201,Letter,0.0454,210.64562,105.955,0.389,4,0.981,5aXgz1oKK8Q9z9xvTmSnrO,0.039
650,0.261,1,22050,America,0.557,150.22667,150227,0.2146,0.473,3.95e-05,7,0.53,0.0658,-9.294,1,0.82,Lonely People,0.0262,139.56934,79.368,0.415,4,0.738,5coTcHT7K8O3G97y9T4LOU,0.56
651,0.671,1,22050,America,0.568,215.62667,215627,0.18902,0.29,0.0,5,0.595,0.133,-15.544,1,0.604,Love's Worn Out Again,0.0317,201.47374,71.704,0.074,4,0.798,7fdK0K5qRnGgCKPjBNLQhh,0.377
652,0.678,1,22050,America,0.518,189.90526,189905,0.27288,0.451,0.0,11,0.0,0.159,-7.557,1,0.405,Mad Dog,0.062,180.72091,131.762,0.174,4,0.982,1EzfapL0krLyoIxezUU3A6,0.319
653,0.491,1,22050,America,0.772,210.24,210240,0.19497,0.256,0.00612,7,0.472,0.144,-8.545,0,0.459,Moon Song,0.0481,202.60571,118.902,0.74,3,0.806,2k9N4caeCIJLOWwWwssrEM,0.357
654,0.211,1,22050,America,0.449,228.37333,228373,0.0,0.599,0.0,1,0.403,0.327,-4.892,1,0.347,My Dear,0.0369,224.17705,134.144,0.392,3,1.0,4MPTj8lMMvxLwT3EwuXFop,0.165
655,0.0712,1,22050,America,0.543,252.44,252440,0.55655,0.893,0.000688,2,0.13,0.127,-6.177,1,0.5,My Kinda Woman,0.0426,240.42522,114.759,0.791,4,0.482,72WsjxAFzS3D4LU28n4CKP,0.48
656,0.294,1,22050,America,0.702,181.93333,181933,0.15079,0.435,0.0,9,0.603,0.28,-9.176,1,0.651,Never Be Lonely,0.0357,170.27193,133.853,0.365,4,0.924,3kGbRQCTxgMzbqVi5RHy4I,0.415
